Player Name,Team,Conference,Position,Height,Year,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,PC1,PC2,PC3,PC4
Daniel Boateng,Mercy College,East Coast,F,78,Sr,23,237,10.3,0.5,1.7,0.316,0.1,0.9,0.15,0.7,0.8,0.789,41,1.8,16,32,48,2.1,1.5,5,16,2,0,0.217391304347826,0.0869565217391304,1.391304347826087,0.6956521739130435,0.0,0.6956521739130435,0.3235294117647059,0.5294117647058824,0.3125,0.4705882352941177,9.990253411306044,0.076168776371308,6.919831223628692,8.10126582278481,0.8438818565400843,0.3375527426160337,0.0,2.70042194092827,0.05693507225025992,-1.7458404235044425,-1.6772568467866744,0.30983331963478244
Bryce Merchant,Molloy,East Coast,F,77,Jr.,22,728,33.1,6.3,12.5,0.505,1.4,4.0,0.348,3.0,3.7,0.802,374,17.0,37,119,156,7.0,2.2,44,25,12,9,2.0,0.5454545454545454,5.409090909090909,1.681818181818182,0.4090909090909091,1.1363636363636365,0.56,0.32,1.76,0.296,13.2361268403171,0.0537472527472527,20.549450549450547,8.571428571428571,2.4175824175824174,0.6593406593406593,0.4945054945054944,1.3736263736263736,1.1496877497150846,-0.23593240877611923,2.527604964340047,-0.272217001895966
Dylan Kopp,Molloy,East Coast,F,75,So,26,733,28.2,5.5,12.2,0.45,1.3,4.2,0.321,2.1,2.5,0.831,374,14.4,16,47,63,2.5,2.7,53,74,16,0,2.0384615384615383,0.6153846153846154,1.8076923076923077,0.6153846153846154,0.0,2.8461538461538463,0.5040983606557378,0.3442622950819672,0.7162162162162162,0.2049180327868852,14.06015037593985,0.1190995907230559,20.40927694406549,3.437926330150068,2.892223738062756,0.8731241473396999,0.0,4.038199181446112,-0.5381576284399345,0.5377838408087087,-0.08639470483012254,2.0177168561126697
Chris Stokel,Molloy,East Coast,G,72,Jr.,26,744,28.6,4.7,11.1,0.426,1.6,5.0,0.321,2.7,3.6,0.742,356,13.7,26,57,83,3.3,1.9,83,55,23,12,3.1923076923076925,0.8846153846153846,2.1923076923076925,1.0,0.4615384615384615,2.1153846153846154,0.4954954954954955,0.4504504504504504,1.509090909090909,0.3243243243243243,14.03342794071271,0.0909731182795698,19.13978494623656,4.462365591397849,4.462365591397849,1.2365591397849462,0.6451612903225806,2.956989247311828,-1.0847625838630461,1.2461583541067776,0.8939112833096247,0.38696135351524696
Chase Timberlake,Molloy,East Coast,G,74,Fr,25,713,28.5,4.0,9.6,0.413,1.2,4.1,0.282,2.7,3.8,0.716,295,11.8,30,88,118,4.8,2.0,55,32,32,2,2.2,1.28,3.52,1.2,0.08,1.28,0.4791666666666666,0.4270833333333333,1.71875,0.3958333333333333,13.085521646557842,0.0606900420757363,16.549789621318375,6.619915848527349,3.0855539971949506,1.7952314165497896,0.1122019635343618,1.7952314165497896,-0.6056877656130277,0.7265121388137901,1.5415373859334789,-0.31796435368130344
Jared Weakly,Molloy,East Coast,F,80,Jr.,25,675,27.0,3.8,7.1,0.531,0.6,1.6,0.366,1.2,1.6,0.775,235,9.4,43,150,193,7.7,2.6,74,41,35,64,2.96,1.4,6.0,1.72,2.56,1.64,0.5774647887323944,0.2253521126760563,1.804878048780488,0.2253521126760563,15.056381342901078,0.0723022222222222,13.925925925925926,11.437037037037037,4.385185185185185,2.074074074074074,3.792592592592592,2.4296296296296296,2.5188900132215797,1.6848059228706118,0.394150408823009,-2.1668818930870426
Manu Alford,Molloy,East Coast,G/F,75,Jr.,26,676,26.0,2.8,6.5,0.438,0.8,2.0,0.404,1.2,1.5,0.795,200,7.7,26,73,99,3.8,2.2,41,41,28,7,1.5769230769230769,1.0769230769230769,2.8076923076923075,1.0,0.2692307692307692,1.5769230769230769,0.4923076923076923,0.3076923076923077,1.0,0.2307692307692307,13.966480446927374,0.0712426035502958,11.83431952662722,5.8579881656804735,2.42603550295858,1.656804733727811,0.4142011834319526,2.42603550295858,-0.283296650618554,0.07670353136082135,-0.06042381174823086,-0.03431513686482432
Sebastian Bosquez,Molloy,East Coast,F,76,So,27,486,18.0,2.7,6.4,0.425,0.4,1.0,0.385,1.0,1.6,0.667,186,6.9,27,51,78,2.9,2.0,28,37,12,5,1.037037037037037,0.4444444444444444,1.8888888888888888,1.0,0.1851851851851851,1.3703703703703705,0.453125,0.15625,0.7567567567567568,0.25,13.091216216216216,0.0907489711934156,15.30864197530864,6.419753086419753,2.3045267489711936,0.9876543209876544,0.411522633744856,3.045267489711934,0.29174388623003417,0.03580748773271365,-0.46492386782364603,0.5993115357796917
Hamo Dieng,Molloy,East Coast,G,76,Sr,22,387,17.6,1.4,3.4,0.4,0.6,1.9,0.341,0.1,0.5,0.3,77,3.5,15,57,72,3.3,1.5,41,21,28,2,1.8636363636363635,1.2727272727272727,2.590909090909091,0.6818181818181818,0.0909090909090909,0.9545454545454546,0.5,0.5588235294117647,1.9523809523809523,0.1470588235294117,10.6353591160221,0.0636175710594315,7.958656330749355,7.441860465116279,4.237726098191215,2.8940568475452193,0.20671834625323,2.1705426356589146,-2.324722118419845,1.045025897456641,-0.016098034789226737,-1.259811251430673
Tahj-Malik Campbell,Queens College,East Coast,F,77,Sr,25,788,31.5,6.9,15.6,0.444,1.2,3.6,0.344,3.4,5.0,0.675,463,18.5,73,175,248,9.9,2.0,53,41,39,35,2.12,1.56,7.0,2.92,1.4,1.64,0.4807692307692308,0.2307692307692307,1.2926829268292683,0.3205128205128205,13.00561797752809,0.0746192893401015,23.502538071065988,12.588832487309643,2.6903553299492384,1.9796954314720816,1.7766497461928934,2.0812182741116754,3.1667006372742126,1.6887485079561548,2.502691255693628,0.07066283869506707
